External Id,Internal Id,Agreement,Created From,Created From Line Key,Price Level,Customer,Item Internal Id,Item, Quantity,Rate,Amount,Billing Frequency,Start Date,End Date,Next Renewal Date,Next Billing Date,Status,Agreement Type,Usage Group,Price Type,Required Minimum
10001551,,619,,,,"Mintz, Levin, Cohn, Ferris, Glovsky and Popeo, P.C.",521,Recurring Discount: Entity Fee,962,0,-10822.5,Annually,08/26/2020,08/25/2023,,,Active,Subscription,,,
10001552,,619,,,,"Mintz, Levin, Cohn, Ferris, Glovsky and Popeo, P.C.",367,Entity Management Platform Subscription,962,45,43290,Annually,08/26/2020,08/25/2023,,,Active,Subscription,,,
10001553,,619,,,,"Mintz, Levin, Cohn, Ferris, Glovsky and Popeo, P.C.",163,Dedicated priority Support,1,2500,2500,Annually,08/26/2020,08/25/2023,,,Active,Subscription,,,
10001554,,619,,,,"Mintz, Levin, Cohn, Ferris, Glovsky and Popeo, P.C.",166,Software Updates,1,0,0,Annually,08/26/2020,08/25/2023,,,Active,Subscription,,,
10001555,,619,,,,"Mintz, Levin, Cohn, Ferris, Glovsky and Popeo, P.C.",167,Virtual Minute Book,1,0,0,Annually,08/26/2020,08/25/2023,,,Active,Subscription,,,
10001556,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,72,50,3600,Annually,01/04/2021,12/30/2029,,,Active,Subscription,,,
10001557,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,185,50,9250,Annually,12/31/2021,12/30/2029,,,Active,Subscription,,,
10001558,,620,,,,MNP LLP,163,Dedicated priority Support,1,18000,18000,Annually,12/31/2019,12/30/2029,,,Active,Subscription,,,
10001559,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,47,50,2350,Annually,06/01/2022,12/30/2029,,,Active,Subscription,,,
10001560,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,61,50,3050,Annually,05/01/2021,12/30/2029,,,Active,Subscription,,,
10001561,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,52,50,2600,Annually,06/01/2021,12/30/2029,,,Active,Subscription,,,
10001562,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,107,50,5350,Annually,01/01/2021,12/30/2029,,,Active,Subscription,,,
10001563,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,41,50,2050,Annually,04/01/2022,12/30/2029,,,Active,Subscription,,,
10001564,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,104,50,5200,Annually,01/03/2021,12/30/2029,,,Active,Subscription,,,
10001565,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,48,50,2400,Annually,02/01/2022,12/30/2029,,,Active,Subscription,,,
10001566,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,65,50,3250,Annually,05/01/2022,12/30/2029,,,Active,Subscription,,,
10001567,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,62,50,3100,Annually,08/01/2021,12/30/2029,,,Active,Subscription,,,
10001568,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,35,50,1750,Annually,03/01/2022,12/30/2029,,,Active,Subscription,,,
10001569,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,70,50,3500,Annually,09/01/2021,12/30/2029,,,Active,Subscription,,,
10001570,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,74,50,3700,Annually,07/01/2021,12/30/2029,,,Active,Subscription,,,
10001571,,620,,,,MNP LLP,367,Entity Management Platform Subscription,1,25500,25500,Annually,12/31/2019,12/30/2029,,,Active,Subscription,,,
10001572,,620,,,,MNP LLP,162,Enterprise Integration Package,1,6000,6000,Annually,12/31/2019,12/30/2029,,,Active,Subscription,,,
10001573,,620,,,,MNP LLP,378,Per Entity Fee – Athennian Application - 1000+,84,50,4200,Annually,07/01/2022,12/30/2029,,,Active,Subscription,,,
10001574,,621,,,,"MoneyKey, Inc.",367,Entity Management Platform Subscription,1,105.75,105.75,Annually,03/01/2021,02/28/2023,,,Active,Subscription,,,
10001575,,621,,,,"MoneyKey, Inc.",169,e-Signature,1,0,0,Annually,03/01/2020,02/28/2023,,,Active,Subscription,,,
10001576,,621,,,,"MoneyKey, Inc.",166,Software Updates,1,0,0,Annually,03/01/2020,02/28/2023,,,Active,Subscription,,,
10001577,,621,,,,"MoneyKey, Inc.",167,Virtual Minute Book,1,0,0,Annually,03/01/2020,02/28/2023,,,Active,Subscription,,,
10001578,,621,,,,"MoneyKey, Inc.",367,Entity Management Platform Subscription,1,65,65,Annually,03/01/2022,02/28/2023,,,Active,Subscription,,,
10001579,,621,,,,"MoneyKey, Inc.",367,Entity Management Platform Subscription,3,65,195,Annually,03/01/2021,02/28/2023,,,Active,Subscription,,,
10001580,,621,,,,"MoneyKey, Inc.",367,Entity Management Platform Subscription,1,2700,2700,Annually,03/01/2020,02/28/2023,,,Active,Subscription,,,
10001581,,621,,,,"MoneyKey, Inc.",385,One Time Discount - Package,1,0,-540,Annually,03/01/2020,02/28/2021,,,Active,Subscription,,,
10001582,,621,,,,"MoneyKey, Inc.",367,Entity Management Platform Subscription,1,144.75,144.75,Annually,03/01/2022,02/28/2023,,,Active,Subscription,,,
10001583,,621,,,,"MoneyKey, Inc.",492,One Time Discount: Entity Fee,1,0,-6.5,Annually,03/01/2022,02/28/2023,,,Active,Subscription,,,
10001584,,622,,,,Moodys Private Client Law,167,Virtual Minute Book,1,0,0,Annually,03/23/2021,03/22/2024,,,Active,Subscription,,,
10001585,,622,,,,Moodys Private Client Law,166,Software Updates,1,0,0,Annually,03/23/2021,03/22/2024,,,Active,Subscription,,,
10001586,,622,,,,Moodys Private Client Law,376,Automate Package,200,100,20000,Annually,03/23/2021,03/22/2024,,,Active,Subscription,,,
10001587,,622,,,,Moodys Private Client Law,557,Data Residency - Canada,1,0,0,Annually,03/23/2021,03/22/2024,,,Active,Subscription,,,
10001588,,622,,,,Moodys Private Client Law,169,e-Signature,1,0,0,Annually,03/23/2021,03/22/2024,,,Active,Subscription,,,
10001589,,622,,,,Moodys Private Client Law,367,Entity Management Platform Subscription,144,100,14400,Annually,03/23/2022,01/23/2023,,,Active,Subscription,,,
10001590,,622,,,,Moodys Private Client Law,376,Automate Package,82,100,8200,Annually,06/21/2022,03/22/2024,,,Active,Subscription,,,
10001591,,623,,,,Morse,166,Software Updates,1,0,0,Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001592,,623,,,,Morse,169,e-Signature,1,0,0,Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001593,,623,,,,Morse,521,Recurring Discount: Entity Fee,313,0,-939,Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001594,,623,,,,Morse,367,Entity Management Platform Subscription,313,20,6260,Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001595,,623,,,,Morse,383,Recurring Discount: Subscription Package,1,0,-1000,Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001596,,623,,,,Morse,167,Virtual Minute Book,1,0,0,Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001597,,623,,,,Morse,162,Enterprise Integration Package,1,2500,2500,Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001598,,624,,,,"Much Shelist, P.C.",167,Virtual Minute Book,1,0,0,Annually,09/10/2020,09/09/2023,,,Active,Subscription,,,
10001599,,624,,,,"Much Shelist, P.C.",163,Dedicated priority Support,1,5000,5000,Annually,09/10/2020,09/09/2023,,,Active,Subscription,,,
10001600,,624,,,,"Much Shelist, P.C.",166,Software Updates,1,0,0,Annually,09/10/2020,09/09/2023,,,Active,Subscription,,,
10001601,,624,,,,"Much Shelist, P.C.",583,"Entity Management Platform Subscription (base software fee for 10,585 entities)",10585,15,158775,Annually,09/10/2020,09/09/2023,,,Active,Subscription,,,
10001602,,624,,,,"Much Shelist, P.C.",162,Enterprise Integration Package,1,5000,5000,Annually,09/10/2020,09/09/2023,,,Active,Subscription,,,
10001603,,624,,,,"Much Shelist, P.C.",169,e-Signature,1,0,0,Annually,09/10/2020,09/09/2023,,,Active,Subscription,,,
10001604,,624,,,,"Much Shelist, P.C.",521,Recurring Discount: Entity Fee,10585,0,-127020,Annually,09/10/2020,09/09/2023,,,Active,Subscription,,,
10001605,,625,,,,Munsch Hardt Kopf & Harr,162,Enterprise Integration Package,1,3000,3000,Annually,08/18/2020,08/17/2023,,,Active,Subscription,,,
10001606,,625,,,,Munsch Hardt Kopf & Harr,169,e-Signature,1,0,0,Annually,08/18/2020,08/17/2023,,,Active,Subscription,,,
10001607,,625,,,,Munsch Hardt Kopf & Harr,166,Software Updates,1,0,0,Annually,08/18/2020,08/17/2023,,,Active,Subscription,,,
10001608,,625,,,,Munsch Hardt Kopf & Harr,167,Virtual Minute Book,1,0,0,Annually,08/18/2020,08/17/2023,,,Active,Subscription,,,
10001609,,625,,,,Munsch Hardt Kopf & Harr,367,Entity Management Platform Subscription,300,20,6000,Annually,08/18/2020,08/17/2023,,,Active,Subscription,,,
10001610,,626,,,,Nathan Montgomery,367,Entity Management Platform Subscription,6,50,300,Annually,11/22/2021,11/22/2022,,,Active,Subscription,,,
10001611,,627,,,,"Neal, Gerber & Eisenberg",166,Software Updates,1,0,0,Annually,10/12/2020,10/11/2023,,,Active,Subscription,,,
10001612,,627,,,,"Neal, Gerber & Eisenberg",367,Entity Management Platform Subscription,1000,14,14000,Annually,10/12/2020,10/11/2023,,,Active,Subscription,,,
10001613,,627,,,,"Neal, Gerber & Eisenberg",578,First Year Discount,1,0,-10450,Annually,10/12/2020,10/11/2023,,,Active,Subscription,,,
10001614,,627,,,,"Neal, Gerber & Eisenberg",367,Entity Management Platform Subscription,599,14,8386,Annually,09/09/2021,10/11/2023,,,Active,Subscription,,,
10001615,,627,,,,"Neal, Gerber & Eisenberg",367,Entity Management Platform Subscription,1,10450,10450,Annually,09/09/2021,10/11/2023,,,Active,Subscription,,,
10001616,,627,,,,"Neal, Gerber & Eisenberg",169,e-Signature,1,0,0,Annually,10/12/2020,10/11/2023,,,Active,Subscription,,,
10001617,,627,,,,"Neal, Gerber & Eisenberg",162,Enterprise Integration Package,1,1500,1500,Annually,10/12/2020,10/11/2023,,,Active,Subscription,,,
10001618,,627,,,,"Neal, Gerber & Eisenberg",167,Virtual Minute Book,1,0,0,Annually,10/12/2020,10/11/2023,,,Active,Subscription,,,
10001619,,628,,,,Nextdoor,167,Virtual Minute Book,1,0,0,Monthly,12/11/2020,12/10/2023,,,Active,Subscription,,,
10001620,,628,,,,Nextdoor,162,Enterprise Integration Package,1,166.6666667,166.6666667,Monthly,12/11/2020,12/10/2023,,,Active,Subscription,,,
10001621,,628,,,,Nextdoor,169,e-Signature,1,0,0,Monthly,12/11/2020,12/10/2023,,,Active,Subscription,,,
10001622,,628,,,,Nextdoor,270,User Training,1,0,0,Monthly,12/11/2020,12/10/2023,,,Active,Subscription,,,
10001623,,628,,,,Nextdoor,166,Software Updates,1,0,0,Monthly,12/11/2020,12/10/2023,,,Active,Subscription,,,
10001624,,628,,,,Nextdoor,584,Entity Management Platform Subscription (up to 10 entities),1,416.6666667,416.6666667,Monthly,12/11/2020,12/10/2023,,,Active,Subscription,,,
10001625,,629,,,,Nixon Peabody,166,Software Updates,1,0,0,Annually,09/24/2020,09/23/2023,,,Active,Subscription,,,
10001626,,629,,,,Nixon Peabody,167,Virtual Minute Book,1,0,0,Annually,09/24/2020,09/23/2023,,,Active,Subscription,,,
10001627,,629,,,,Nixon Peabody,367,Entity Management Platform Subscription,2428,7,16996,Annually,09/24/2020,09/23/2023,,,Active,Subscription,,,
10001628,,629,,,,Nixon Peabody,169,e-Signature,1,0,0,Annually,09/24/2020,09/23/2023,,,Active,Subscription,,,
10001629,,629,,,,Nixon Peabody,162,Enterprise Integration Package,1,1500,1500,Annually,09/24/2020,09/23/2023,,,Active,Subscription,,,
10001630,,629,,,,Nixon Peabody,367,Entity Management Platform Subscription,454,7,3178,Annually,09/24/2021,09/23/2023,,,Active,Subscription,,,
10001631,,630,,,,NorthRiver Midstream Inc,382,Per Entity Fee – Athennian Application - Up to 100,30,75,2250,Annually,10/28/2021,10/27/2024,,,Active,Subscription,,,
10001632,,630,,,,NorthRiver Midstream Inc,387,Professional Package Annual Subscription,1,19995,19995,Annually,10/28/2021,10/27/2024,,,Active,Subscription,,,
10001633,,630,,,,NorthRiver Midstream Inc,383,Recurring Discount: Subscription Package,1,0,-9000,Annually,10/28/2021,10/27/2024,,,Active,Subscription,,,
10001634,,630,,,,Nuvei Technologies Corp.,388,Basic Package Annual Subscription,1,10995,10995,Annually,08/04/2021,08/03/2024,,,Active,Subscription,,,
10001635,,630,,,,Nuvei Technologies Corp.,382,Per Entity Fee – Athennian Application - Up to 100,50,75,3750,Annually,08/04/2021,08/03/2024,,,Active,Subscription,,,
10001636,,632,,,,Oshkosh Corporation,383,Recurring Discount: Subscription Package,1,0,-1000,Annually,05/20/2020,05/19/2023,,,Active,Subscription,,,
10001637,,632,,,,Oshkosh Corporation,521,Recurring Discount: Entity Fee,1,0,-1500,Annually,05/20/2020,05/19/2023,,,Active,Subscription,,,
10001638,,632,,,,Oshkosh Corporation,585,Entity Management Platform Subscription - up to 120 Active Entity Records,1,7500,7500,Annually,05/20/2020,05/19/2023,,,Active,Subscription,,,
10001639,,632,,,,Oshkosh Corporation,167,Virtual Minute Book,1,0,0,Annually,05/20/2020,05/19/2023,,,Active,Subscription,,,
10001640,,632,,,,Oshkosh Corporation,162,Enterprise Integration Package,1,3500,3500,Annually,05/20/2020,05/19/2023,,,Active,Subscription,,,
10001641,,632,,,,Oshkosh Corporation,169,e-Signature,1,0,0,Annually,05/20/2020,05/19/2023,,,Active,Subscription,,,
10001642,,632,,,,Oshkosh Corporation,166,Software Updates,1,0,0,Annually,05/20/2020,05/19/2023,,,Active,Subscription,,,
10001643,,633,,,,Oziel Law,162,Enterprise Integration Package,1,1000,1000,Annually,03/05/2021,03/04/2024,,,Active,Subscription,,,
10001644,,633,,,,Oziel Law,169,e-Signature,1,0,0,Annually,03/05/2021,03/04/2024,,,Active,Subscription,,,
10001645,,633,,,,Oziel Law,166,Software Updates,1,0,0,Annually,03/05/2021,03/04/2024,,,Active,Subscription,,,
10001646,,633,,,,Oziel Law,586,Entity Management Platform Subscription (up to 50 entities),1,4000,4000,Annually,03/05/2021,03/04/2024,,,Active,Subscription,,,
10001647,,633,,,,Oziel Law,383,Recurring Discount: Subscription Package,1,0,-1000,Annually,03/05/2021,03/04/2024,,,Active,Subscription,,,
10001648,,633,,,,Oziel Law,167,Virtual Minute Book,1,0,0,Annually,03/05/2021,03/04/2024,,,Active,Subscription,,,
10001649,,633,,,,Oziel Law,367,Entity Management Platform Subscription,50,50,2500,Annually,03/05/2022,03/04/2024,,,Active,Subscription,,,
10001650,,633,,,,Oziel Law,367,Entity Management Platform Subscription,26,50,1300,Annually,06/05/2022,03/04/2024,,,Active,Subscription,,,
10001651,,634,,,,Parker Poe Adams & Bernstein LLP,367,Entity Management Platform Subscription,9,10,90,Semi-Annually,07/28/2021,07/27/2023,,,Active,Subscription,,,
10001652,,634,,,,Parker Poe Adams & Bernstein LLP,383,Recurring Discount: Subscription Package,1,0,-500,Semi-Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001653,,634,,,,Parker Poe Adams & Bernstein LLP,367,Entity Management Platform Subscription,1,2500,2500,Semi-Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001654,,634,,,,Parker Poe Adams & Bernstein LLP,167,Virtual Minute Book,1,0,0,Semi-Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001655,,634,,,,Parker Poe Adams & Bernstein LLP,169,e-Signature,1,0,0,Semi-Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001656,,634,,,,Parker Poe Adams & Bernstein LLP,588,Entity volume price,195,10,1950,Semi-Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001657,,634,,,,Parker Poe Adams & Bernstein LLP,162,Enterprise Integration Package,1,1750,1750,Semi-Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001658,,634,,,,Parker Poe Adams & Bernstein LLP,166,Software Updates,1,0,0,Semi-Annually,07/28/2020,07/27/2023,,,Active,Subscription,,,
10001659,,635,,,,Parkland Fuel Corporation,166,Software Updates,1,0,0,Annually,03/09/2020,03/08/2023,,,Active,Subscription,,,
10001660,,635,,,,Parkland Fuel Corporation,167,Virtual Minute Book,1,0,0,Annually,03/09/2020,03/08/2023,,,Active,Subscription,,,
10001661,,635,,,,Parkland Fuel Corporation,169,e-Signature,1,0,0,Annually,03/09/2020,03/08/2023,,,Active,Subscription,,,
10001662,,635,,,,Parkland Fuel Corporation,589,Entity Management platform subscription - up to 90 entities,1,16000,16000,Annually,03/09/2020,03/08/2023,,,Active,Subscription,,,
10001663,,635,,,,Parkland Fuel Corporation,590,SSO Integration with whitelabel (optional),1,2000,2000,Annually,03/09/2020,03/08/2023,,,Active,Subscription,,,
10001664,,636,,,,"Park-Ohio Industries, Inc.",163,Dedicated priority Support,1,2500,2500,Annually,05/04/2020,05/03/2023,,,Active,Subscription,,,
10001665,,636,,,,"Park-Ohio Industries, Inc.",587,Entity Management Platform Subscription (100 - 200 AERs),1,10000,10000,Annually,05/04/2020,05/03/2023,,,Active,Subscription,,,
10001666,,636,,,,"Park-Ohio Industries, Inc.",166,Software Updates,1,0,0,Annually,05/04/2020,05/03/2023,,,Active,Subscription,,,
10001667,,636,,,,"Park-Ohio Industries, Inc.",162,Enterprise Integration Package,1,3500,3500,Annually,05/04/2020,05/03/2023,,,Active,Subscription,,,
10001668,,636,,,,"Park-Ohio Industries, Inc.",169,e-Signature,1,0,0,Annually,05/04/2020,05/03/2023,,,Active,Subscription,,,
10001669,,636,,,,"Park-Ohio Industries, Inc.",167,Virtual Minute Book,1,0,0,Annually,05/04/2020,05/03/2023,,,Active,Subscription,,,
10001670,,637,,,,Paul Hastings LLP,162,Enterprise Integration Package,1,2500,2500,Annually,10/09/2021,10/08/2022,,,Active,Subscription,,,
10001671,,637,,,,Paul Hastings LLP,367,Entity Management Platform Subscription,334,25,8350,Annually,10/09/2021,10/08/2022,,,Active,Subscription,,,
10001672,,637,,,,Paul Hastings LLP,163,Dedicated priority Support,1,3500,3500,Annually,10/09/2021,10/08/2022,,,Active,Subscription,,,
10001673,,638,,,,"Payward, Inc.",164,SSO Configuration,1,2500,2500,Annually,09/22/2020,09/21/2023,,,Active,Subscription,,,
10001674,,638,,,,"Payward, Inc.",167,Virtual Minute Book,1,0,0,Annually,09/22/2020,09/21/2023,,,Active,Subscription,,,
10001675,,638,,,,"Payward, Inc.",169,e-Signature,1,0,0,Annually,09/22/2020,09/21/2023,,,Active,Subscription,,,
10001676,,638,,,,"Payward, Inc.",165,Custom Branding,1,0,0,Annually,09/22/2020,09/21/2023,,,Active,Subscription,,,
10001677,,638,,,,"Payward, Inc.",166,Software Updates,1,0,0,Annually,09/22/2020,09/21/2023,,,Active,Subscription,,,
10001678,,638,,,,"Payward, Inc.",591,Entity Management Platform Subscription (20-30 entities),1,15000,15000,Annually,09/22/2020,09/21/2023,,,Active,Subscription,,,
10001679,,639,,,,Pembina Law Group,367,Entity Management Platform Subscription,25,100,2500,Annually,07/17/2020,07/16/2023,,,Active,Subscription,,,
10001680,,639,,,,Pembina Law Group,169,e-Signature,1,0,0,Annually,07/17/2020,07/16/2023,,,Active,Subscription,,,
10001681,,639,,,,Pembina Law Group,167,Virtual Minute Book,1,0,0,Annually,07/17/2020,07/16/2023,,,Active,Subscription,,,
10001682,,639,,,,Pembina Law Group,386,Enterprise Package Annual Subscription,1,1000,1000,Annually,07/17/2020,07/16/2023,,,Active,Subscription,,,
10001683,,639,,,,Pembina Law Group,166,Software Updates,1,0,0,Annually,07/17/2020,07/16/2023,,,Active,Subscription,,,
10001684,,639,,,,Pembina Law Group,521,Recurring Discount: Entity Fee,25,0,-500,Annually,07/17/2020,07/16/2023,,,Active,Subscription,,,
10001685,,640,,,,Pocket Pills,383,Recurring Discount: Subscription Package,1,0,-9000,Annually,06/16/2021,06/15/2024,,,Active,Subscription,,,
10001686,,640,,,,Pocket Pills,592,Per Entity Fee – Up to 25,12,150,1800,Annually,06/16/2021,06/15/2024,,,Active,Subscription,,,
10001687,,640,,,,Pocket Pills,387,Professional Package Annual Subscription,1,19995,19995,Annually,06/16/2021,06/15/2024,,,Active,Subscription,,,
10001688,,640,,,,Pocket Pills,506,Per Entity Fee - Minit Subscription,12,450,5400,Annually,06/16/2021,06/15/2024,,,Active,Subscription,,,
10001689,,641,,,,Renaissance Health Service Corporation,387,Professional Package Annual Subscription,14,350,4900,Annually,06/01/2021,05/31/2022,,,Active,Subscription,,,
10001690,,642,,,,Resolver,167,Virtual Minute Book,1,0,0,Annually,02/27/2020,02/26/2023,,,Active,Subscription,,,
10001691,,642,,,,Resolver,169,e-Signature,1,0,0,Annually,02/27/2020,02/26/2023,,,Active,Subscription,,,
10001692,,642,,,,Resolver,367,Entity Management Platform Subscription,1,2500,2500,Annually,02/27/2020,02/26/2023,,,Active,Subscription,,,
10001693,,642,,,,Resolver,166,Software Updates,1,0,0,Annually,02/27/2020,02/26/2023,,,Active,Subscription,,,
10001694,,643,,,,Revera Inc.,367,Entity Management Platform Subscription,80,70,5600,Annually,10/06/2020,10/05/2023,,,Active,Subscription,,,
10001695,,643,,,,Revera Inc.,593,SSO Integration & Management (optional),1,1000,1000,Annually,10/06/2020,10/05/2023,,,Active,Subscription,,,
10001696,,643,,,,Revera Inc.,594,Entity Management platform subscription - minimum commitment  of up to 120 entities,1,13000,13000,Annually,10/06/2020,10/05/2023,,,Active,Subscription,,,
10001697,,643,,,,Revera Inc.,167,Virtual Minute Book,1,0,0,Annually,10/06/2020,10/05/2023,,,Active,Subscription,,,
10001698,,643,,,,Revera Inc.,166,Software Updates,1,0,0,Annually,10/06/2020,10/05/2023,,,Active,Subscription,,,
10001699,,643,,,,Revera Inc.,169,e-Signature,1,0,0,Annually,10/06/2020,10/05/2023,,,Active,Subscription,,,
10001700,,644,,,,ROBIC,167,Virtual Minute Book,1,0,0,Annually,04/29/2021,04/28/2024,,,Active,Subscription,,,
10001701,,644,,,,ROBIC,169,e-Signature,1,0,0,Annually,04/29/2021,04/28/2024,,,Active,Subscription,,,
10001702,,644,,,,ROBIC,367,Entity Management Platform Subscription,500,35,17500,Annually,04/29/2021,04/28/2024,,,Active,Subscription,,,
10001703,,644,,,,ROBIC,166,Software Updates,1,0,0,Annually,04/29/2021,04/28/2024,,,Active,Subscription,,,
10001704,,644,,,,ROBIC,162,Enterprise Integration Package,1,3500,3500,Annually,04/29/2021,04/28/2024,,,Active,Subscription,,,
10001705,,644,,,,ROBIC,557,Data Residency - Canada,1,0,0,Annually,04/29/2021,04/28/2024,,,Active,Subscription,,,
10001706,,645,,,,Rose Financial Solutions,521,Recurring Discount: Entity Fee,50,0,-100,Quarterly ,07/09/2020,07/08/2023,,,Active,Subscription,,,
10001707,,645,,,,Rose Financial Solutions,383,Recurring Discount: Subscription Package,1,0,-250,Quarterly ,07/09/2020,07/08/2023,,,Active,Subscription,,,
10001708,,645,,,,Rose Financial Solutions,586,Entity Management Platform Subscription (up to 50 entities),50,20,1000,Quarterly ,07/09/2020,07/08/2023,,,Active,Subscription,,,
10001709,,645,,,,Rose Financial Solutions,169,e-Signature,1,0,0,Quarterly ,07/09/2020,07/08/2023,,,Active,Subscription,,,
10001710,,645,,,,Rose Financial Solutions,166,Software Updates,1,0,0,Quarterly ,07/09/2020,07/08/2023,,,Active,Subscription,,,
10001711,,645,,,,Rose Financial Solutions,167,Virtual Minute Book,1,0,0,Quarterly ,07/09/2020,07/08/2023,,,Active,Subscription,,,
10001712,,645,,,,Rose Financial Solutions,165,Custom Branding,1,500,500,Quarterly ,07/09/2020,07/08/2023,,,Active,Subscription,,,
10001713,,646,,,,Rosenn Jenkins & Greenwald,162,Enterprise Integration Package,1,2500,2500,Annually,04/23/2020,04/22/2023,,,Active,Subscription,,,
10001714,,646,,,,Rosenn Jenkins & Greenwald,167,Virtual Minute Book,1,0,0,Annually,04/23/2020,04/22/2023,,,Active,Subscription,,,
10001715,,646,,,,Rosenn Jenkins & Greenwald,383,Recurring Discount: Subscription Package,1,0,-1500,Annually,04/23/2020,04/22/2023,,,Active,Subscription,,,
10001716,,646,,,,Rosenn Jenkins & Greenwald,595,Entity Management Platform Subscription (250 - 500 active entities),1,6000,6000,Annually,04/23/2020,04/22/2023,,,Active,Subscription,,,
10001717,,646,,,,Rosenn Jenkins & Greenwald,169,e-Signature,1,0,0,Annually,04/23/2020,04/22/2023,,,Active,Subscription,,,
10001718,,646,,,,Rosenn Jenkins & Greenwald,166,Software Updates,1,0,0,Annually,04/23/2020,04/22/2023,,,Active,Subscription,,,
10001719,,647,,,,"Ruberto, Israel & Weiner, P.C.",596,"""Entity Management Platform Subscription (51 - 150 active entities)	""",1,5000,5000,Annually,10/14/2020,10/13/2022,,,Active,Subscription,,,
10001720,,647,,,,"Ruberto, Israel & Weiner, P.C.",167,Virtual Minute Book,1,0,0,Annually,10/14/2020,10/13/2022,,,Active,Subscription,,,
10001721,,647,,,,"Ruberto, Israel & Weiner, P.C.",162,Enterprise Integration Package,1,800,800,Annually,10/14/2020,10/13/2022,,,Active,Subscription,,,
10001722,,647,,,,"Ruberto, Israel & Weiner, P.C.",169,e-Signature,1,0,0,Annually,10/14/2020,10/13/2022,,,Active,Subscription,,,
10001723,,647,,,,"Ruberto, Israel & Weiner, P.C.",166,Software Updates,1,0,0,Annually,10/14/2020,10/13/2022,,,Active,Subscription,,,
10001724,,648,,,,Rudman Winchell,383,Recurring Discount: Subscription Package,1,0,-300,Annually,06/29/2020,06/28/2023,,,Active,Subscription,,,
10001725,,648,,,,Rudman Winchell,597,Entity Management Platform Subscription (1500 - 1700 active entities),1,7500,7500,Annually,06/29/2020,06/28/2023,,,Active,Subscription,,,
10001726,,648,,,,Rudman Winchell,166,Software Updates,1,0,0,Annually,06/29/2020,06/28/2023,,,Active,Subscription,,,
10001727,,648,,,,Rudman Winchell,167,Virtual Minute Book,1,0,0,Annually,06/29/2020,06/28/2023,,,Active,Subscription,,,
10001728,,648,,,,Rudman Winchell,162,Enterprise Integration Package,1,1000,1000,Annually,06/29/2020,06/28/2023,,,Active,Subscription,,,
10001729,,648,,,,Rudman Winchell,169,e-Signature,1,0,0,Annually,06/29/2020,06/28/2023,,,Active,Subscription,,,
10001730,,648,,,,Rudman Winchell,367,Entity Management Platform Subscription,52,8,416,Annually,06/29/2022,06/28/2023,,,Active,Subscription,,,
10001731,,649,,,,RumbleOn,382,Per Entity Fee – Athennian Application - Up to 100,63,15,945,Quarterly ,05/17/2022,05/16/2023,,,Active,Subscription,,,
10001732,,649,,,,RumbleOn,387,Professional Package Annual Subscription,1,4998.75,4998.75,Quarterly ,05/17/2022,05/16/2023,,,Active,Subscription,,,
10001733,,649,,,,RumbleOn,521,Recurring Discount: Entity Fee,25,0,-468.75,Quarterly ,05/17/2022,05/16/2023,,,Active,Subscription,,,
10001734,,649,,,,RumbleOn,598,Platform Discount,1,0,-1248.75,Quarterly ,05/17/2022,05/16/2023,,,Active,Subscription,,,
10001735,,649,,,,RumbleOn,387,Professional Package Annual Subscription,1,1248.75,1248.75,Quarterly ,05/17/2022,05/16/2023,,,Active,Subscription,,,
10001736,,649,,,,RumbleOn,382,Per Entity Fee – Athennian Application - Up to 100,25,18.75,468.75,Quarterly ,05/17/2022,05/16/2023,,,Active,Subscription,,,
